6,1.4174392261002273
0,0.10929607972952748
6,0.5776090974324903
0,0.32246860841210356
17,1.4605124154119982
0,0.09190574899230208
0,0.7119597755979257
13,0.8193202294572344
4,0.7140524645571671
6,1.9738309122572582
3,1.5661537288955896
1,0.6730960281693652
6,0.7982365778881433
11,1.3649197536210655
12,1.436318148697708
17,1.7439509451540647
5,0.501967656769815
10,0.9134730767879176
6,0.6856113147650356
7,1.4575942990415989
4,1.3805084436693198
15,1.1629806613693012
5,1.719600934344789
20,1.7672584029771694
7,1.674237504740133
7,1.5723569437300675
10,1.8211509047243584
20,1.6590848629782746
7,1.7567954900698903
0,0.34085125577430864
1,0.4137018949025202
0,0.10978358783618569
6,0.42996462171922634
0,0.45320070035032645
6,1.5044218293747087
11,1.5826427831393275
19,1.7113756011086627
6,0.8519511284515429
0,0.04896429560299609
2,1.6273593766370125
30,1.6676864517349914
0,0.6078283467582106
0,0.039057349533007546
0,0.29773838527427055
16,0.8177371490262639
1,0.7862846583797123
21,0.9838666152597733
0,0.14160494681354985
25,1.6161390792627217
6,0.43197041944647285
16,1.2227407983878416
20,1.967686000210279
7,1.310819613646752
0,0.06657816772561231
5,1.0275108004990319
0,0.3360424360757355
15,1.7596024671994295
6,1.4911808675671017
0,1.7128824869830823
11,1.9602225770196533
6,0.9295500197323161
2,0.40502641956619767
10,0.5074632909311219
6,1.1639840654925426
4,0.9184252940814646
20,1.178210424132077
8,1.8137996950927806
5,0.12138031086427636
0,0.6189581465516563
1,0.558720556452581
0,0.3686037821556538
35,1.712826059034223
0,0.5192222695317619
6,0.18738754353454512
14,1.8984170050553129
0,1.495528955474973
18,1.6517666006418814
0,0.6057881102281963
1,0.11789882191717593
11,1.3379113282386865
1,1.5652255670825101
13,1.6476979765761297
0,1.4813172242237878
6,0.2394656579099994
0,1.4676715981045372
1,0.4389800475527106
29,1.548030166580673
0,0.3177985295658461
11,1.8456076171403524
11,1.2933320977206657
1,0.27696150411561327
7,0.22539432407180637
25,1.2747838951349277
16,0.9184179093660507
0,0.6458592220309685
